s_m_mod,delta_deg_next,v_mps_next,u_throttle,P_elec_W,delta_deg_curr
1715.1098672115686,-0.1539638678825649,11.171989800986104,0.6328010200627693,353.41506670572306,-0.15521028618471466
1716.7848905658639,-0.14768436773310734,11.171989802558857,0.6328010199013896,353.41506659005984,-0.1539638678825649
1718.4593024606465,-0.1464284677032158,11.17198980409161,0.6328010197441143,353.4150664773383,-0.14768436773310734
1720.1334271353726,-0.14010653494249597,11.17198980558538,0.6328010195908391,353.41506636748363,-0.1464284677032158
1721.8069366815462,-0.138842148390352,11.17198980704116,0.632801019441462,353.41506626042286,-0.14010653494249597
1723.480157090903,-0.1324823682155098,11.171989808459914,0.6328010192958841,353.4150661560849,-0.138842148390352
1725.1527591597978,-0.13121041218054136,11.171989809842586,0.6328010191540085,353.41506605440054,-0.1324823682155098
1726.82507038502,-0.12481698949736607,11.171989811190093,0.6328010190157414,353.4150659553025,-0.13121041218054136
1728.4967604766125,-0.12353830496073101,11.171989812503329,0.6328010188809907,353.4150658587247,-0.12481698949736607
1730.1681582101364,-0.11711507716572304,11.171989813783165,0.6328010187496671,353.415065764603,-0.12353830496073101
1731.838932398593,-0.11583043160672146,11.171989815030452,0.6328010186216835,353.4150656728753,-0.11711507716572304
1733.50941289019,-0.10938088332185295,11.171989816246017,0.6328010184969548,353.4150655834804,-0.11583043160672146
1735.179267771523,-0.10809097366487924,11.171989817430665,0.6328010183753984,353.41506549635903,-0.10938088332185295
1736.8488277766473,-0.10161825318352294,11.171989818585185,0.6328010182569335,353.41506541145344,-0.10809097366487924
1738.517760418802,-0.10032370908725168,11.171989819710342,0.6328010181414815,353.41506532870727,-0.10161825318352294
1740.1863971494195,-0.09383064630912027,11.171989820806884,0.6328010180289658,353.4150652480657,-0.10032370908725168
1741.8544050449518,-0.09253203375349399,11.171989821875536,0.6328010179193116,353.4150651694749,-0.09383064630912027
1743.5221161230538,-0.08602115940535358,11.17198982291701,0.6328010178124464,353.4150650928828,-0.09253203375349399
1745.1891971446048,-0.08471898453572549,11.171989823931995,0.6328010177082991,353.41506501823903,-0.08602115940535358
1746.8559805585746,-0.07819255049384655,11.171989824921166,0.6328010176068005,353.4150649454934,-0.08471898453572549
1748.5221329173246,-0.07688726368547076,11.17198982588518,0.6328010175078834,353.4150648745981,-0.07819255049384655
1750.187986981301,-0.07034726423492312,11.171989826824678,0.632801017411482,353.41506480550566,-0.07688726368547076
1751.8532091884872,-0.06903926434481358,11.17198982774028,0.6328010173175322,353.4150647381705,-0.07034726423492312
1753.5181325048861,-0.062487458229324264,11.171989828632595,0.632801017225972,353.4150646725479,-0.06903926434481358
1755.1824233365433,-0.061177097006226394,11.171989829502216,0.6328010171367404,353.41506460859426,-0.062487458229324264
1756.8464147617915,-0.05461503014021883,11.171989830349721,0.6328010170497784,353.4150645462673,-0.061177097006226394
1758.5097732267704,-0.053302616767017315,11.171989831175672,0.6328010169650279,353.4150644855254,-0.05461503014021883
1760.1728318403757,-0.0467316454982726,11.171989831980616,0.6328010168824327,353.4150644263282,-0.053302616767017315
1761.8352571517307,-0.045417451244523656,11.171989832765087,0.6328010168019385,353.41506436863665,-0.0467316454982726
1763.497382228731,-0.03883876607146219,11.171989833529608,0.6328010167234913,353.4150643124124,-0.045417451244523656
1765.1588737785305,-0.0375230290368499,11.171989834274685,0.6328010166470392,353.41506425761816,-0.03883876607146219
1766.8200647654003,-0.03093767869860153,11.171989835000812,0.6328010165725315,353.41506420421734,-0.0375230290368499
1768.4806221030076,-0.02962060863095186,11.171989835708471,0.6328010164999188,353.41506415217475,-0.03093767869860153
1770.1408785970298,-0.023029524500879382,11.171989836398133,0.6328010164291529,353.4150641014557,-0.02962060863095186
1771.8005014108812,-0.02171130767486489,11.171989837070255,0.6328010163601867,353.41506405202665,-0.023029524500879382
1773.4598231430418,-0.01511532839911987,11.171989837725283,0.6328010162929745,353.41506400385464,-0.02171130767486489
1775.1185112459489,-0.013796132543970867,11.17198983836365,0.6328010162274718,353.4150639569078,-0.01511532839911987
1776.7768980673854,-0.0071960288756779825,11.171989838985782,0.6328010161636349,353.415063911155,-0.013796132543970867
1778.4346513854025,-0.005876008142019406,11.171989839592092,0.6328010161014218,353.41506386656596,-0.0071960288756779825
1780.0921032573851,0.00072749207109101,11.171989840182981,0.6328010160407909,353.4150638231108,-0.005876008142019406
1781.74892182221,0.0020481921137130922,11.171989840758842,0.6328010159817019,353.4150637807609,0.00072749207109101
1783.4054388096947,0.008654378825090438,11.171989841320057,0.6328010159241158,353.415063739488,0.0020481921137130922
1785.0613227546519,0.009975616167365909,11.171989841867,0.6328010158679943,353.4150636992649,0.008654378825090438
1786.716905023407,0.016583771944420112,11.17198984240003,0.6328010158133001,353.41506366006473,0.009975616167365909
1788.3718545829825,0.017905403099830953,11.171989842919507,0.6328010157599969,353.4150636218617,0.016583771944420112
1790.0265024002829,0.024514777885867294,11.17198984342577,0.6328010157080494,353.41506358463,0.017905403099830953
1791.680517913227,0.025836652843074563,11.171989843919159,0.632801015657423,353.4150635483453,0.024514777885867294
1793.3342316520966,0.026101027834516014,11.171989844399999,0.6328010156080841,353.4150635129834,0.025836652843074563
1794.987885028214,0.03249931369952219,11.171989844868609,0.6328010155600001,353.4150634785209,0.026101027834516014
1796.640954875612,0.033778970872523434,11.171989845325301,0.6328010155131392,353.41506344493496,0.03249931369952219
1798.293732608504,0.04037981674748701,11.171989845770378,0.6328010154674699,353.41506341220304,0.033778970872523434
1799.9458810157403,0.04169998592247972,11.171989846204136,0.6328010154229622,353.41506338030365,0.04037981674748701
1801.5977280859906,0.04830747405843281,11.171989846626863,0.6328010153795864,353.4150633492157,0.04169998592247972
1803.2489446360587,0.04962897168562343,11.171989847038837,0.6328010153373137,353.4150633189182,0.04830747405843281
1804.8998595699186,0.05623417261535001,11.171989847440335,0.6328010152961163,353.41506328939136,0.04962897168562343
1806.550144675598,0.05755521280129533,11.17198984783162,0.6328010152559665,353.41506326061545,0.05623417261535001
1808.2001282934498,0.0641565236310563,11.171989848212954,0.632801015216838,353.41506323257147,0.05755521280129533
1809.849482967299,0.0654767857970085,11.17198984858459,0.6328010151787046,353.4150632052407,0.0641565236310563
1811.4985363548903,0.07207272004407908,11.171989848946772,0.6328010151415411,353.41506317860495,0.0654767857970085
1813.1469618233596,0.07339190689349319,11.171989849299745,0.6328010151053227,353.41506315264684,0.07207272004407908
1814.7950862749994,0.07998078268076435,11.17198984964374,0.6328010150700255,353.4150631273487,0.07339190689349319
1816.4425839895002,0.08129855783821859,11.171989849978987,0.632801015035626,353.4150631026941,0.07998078268076435
1818.0897810333654,0.08787846240778864,11.171989850305707,0.6328010150021013,353.4150630786665,0.08129855783821859
1819.7363527004009,0.08919444332170265,11.171989850624117,0.6328010149694293,353.4150630552499,0.08787846240778864
1821.3826241302804,0.09576320909075438,11.17198985093443,0.6328010149375883,353.41506303242903,0.08919444332170265
1823.0282717454347,0.09707696224456472,11.171989851236852,0.6328010149065569,353.41506301018825,0.09576320909075438
1824.6736196558004,0.1036321439340108,11.171989851531581,0.6328010148763148,353.41506298851345,0.09707696224456472
1826.3183455408935,0.1049431802719,11.171989851818815,0.6328010148468419,353.41506296738964,0.1036321439340108
1827.9627723651056,0.11148203282864322,11.171989852098744,0.6328010148181186,353.4150629468032,0.1049431802719
1829.6065792083891,0.11278980333999186,11.171989852371553,0.6328010147901256,353.4150629267403,0.11148203282864322
1831.2500877598823,0.11930926080034608,11.171989852637424,0.6328010147628447,353.41506290718763,0.11278980333999186
1832.8929786591207,0.12061315229241694,11.171989852896532,0.6328010147362576,353.4150628881322,0.11930926080034608
1834.5355721754522,0.12710980777115893,11.17198985314905,0.6328010147103468,353.41506286956155,0.12061315229241694
1836.1775506837575,0.12840913886690736,11.171989853395146,0.632801014685095,353.4150628514632,0.12710980777115893
1837.8192328733376,0.1348792258782453,11.171989853634983,0.6328010146604853,353.4150628338251,0.12840913886690736
1839.460303047551,0.1361732432805129,11.171989853868721,0.6328010146365017,353.4150628166358,0.1348792258782453
1841.101078138886,0.14261261861844354,11.171989854096514,0.6328010146131279,353.41506279988334,0.1361732432805129
1842.74124459032,0.1439004936860297,11.171989854318515,0.6328010145903485,353.4150627835571,0.14261261861844354
1844.3811173835156,0.150304622112368,11.171989854534868,0.6328010145681485,353.4150627676459,0.1439004936860297
1846.0203853307821,0.1515854477976357,11.17198985474572,0.6328010145465133,353.4150627521397,0.150304622112368
1847.6593612510687,0.15794938880581388,11.171989854951208,0.632801014525428,353.41506273702754,0.1515854477976357
1849.2977365747347,0.15922217700744953,11.171989855151471,0.6328010145048791,353.4150627222998,0.15794938880581388
1850.9358217277213,0.15947673464777667,11.17198985534664,0.6328010144848528,353.4150627079468,0.15922217700744953
1852.5738488512206,0.16559148547648714,11.171989855536845,0.632801014465336,353.41506269395865,0.15947673464777667
1854.2113265596481,0.16681443564222925,11.171989855722213,0.6328010144463155,353.4150626803264,0.16559148547648714
1855.8485254814832,0.17307336167030038,11.171989855902867,0.6328010144277787,353.41506266704084,0.16681443564222925
