Id	latitude	longitude	altitude (m)	distance (km)
1862	25.49005504	51.4587976	9.9	1.862
1863	25.4900535	51.4588074	10.0	1.863
1864	25.49005176	51.45881715	10.0	1.864
1865	25.49005001	51.45882691	10.0	1.865
1866	25.49004826	51.45883667	10.0	1.866
1867	25.49004635	51.45884639	10.0	1.867
1868	25.49004428	51.45885607	10.1	1.868
1869	25.49004222	51.45886575	10.1	1.869
1870	25.49004016	51.45887543	10.1	1.870
1871	25.49003786	51.45888505	10.1	1.871
1872	25.4900355	51.45889465	10.1	1.872
1873	25.49003315	51.45890425	10.1	1.873
1874	25.49003075	51.45891384	10.1	1.874
1875	25.49002799	51.45892331	10.1	1.875
1876	25.49002524	51.45893278	10.1	1.876
1877	25.49002248	51.45894225	10.1	1.877
1878	25.49001959	51.45895167	10.1	1.878
1879	25.49001652	51.45896103	10.1	1.879
1880	25.49001346	51.45897038	10.0	1.880
1881	25.4900104	51.45897974	10.0	1.881
1882	25.49000706	51.45898898	10.0	1.882
1883	25.49000364	51.45899818	10.0	1.883
1884	25.49000022	51.45900738	10.0	1.884
1885	25.48999676	51.45901657	10.0	1.885
1886	25.48999302	51.45902562	10.0	1.886
1887	25.48998929	51.45903468	10.0	1.887
1888	25.48998556	51.45904374	10.0	1.888
1889	25.48998162	51.45905268	10.0	1.889
1890	25.48997746	51.45906151	10.0	1.890
1891	25.4899733	51.45907034	10.0	1.891
1892	25.48996915	51.45907917	10.0	1.892
1893	25.48996474	51.45908785	10.0	1.893
1894	25.4899603	51.4590965	10.0	1.894
1895	25.48995586	51.45910516	10.0	1.895
1896	25.48995131	51.45911375	10.0	1.896
1897	25.48994646	51.45912214	10.0	1.897
1898	25.48994161	51.45913052	10.0	1.898
1899	25.48993675	51.45913891	10.0	1.899
1900	25.48993173	51.45914717	10.0	1.900
1901	25.48992661	51.45915536	10.0	1.901
1902	25.48992148	51.45916355	10.0	1.902
1903	25.48991636	51.45917174	10.0	1.903
1904	25.48991095	51.4591797	10.0	1.904
1905	25.48990554	51.45918766	10.0	1.905
1906	25.48990013	51.45919562	10.0	1.906
1907	25.48989461	51.45920349	10.1	1.907
1908	25.48988893	51.45921122	10.1	1.908
1909	25.48988325	51.45921895	10.1	1.909
1910	25.48987757	51.45922668	10.1	1.910
1911	25.48987168	51.45923421	10.1	1.911
1912	25.48986571	51.45924168	10.1	1.912
1913	25.48985975	51.45924914	10.2	1.913
1914	25.48985375	51.45925657	10.2	1.914
1915	25.48984747	51.45926372	10.2	1.915
1916	25.48984119	51.45927086	10.2	1.916
1917	25.48983491	51.45927801	10.2	1.917
1918	25.48982852	51.45928502	10.3	1.918
1919	25.48982198	51.45929188	10.3	1.919
1920	25.48981544	51.45929874	10.3	1.920
1921	25.48980891	51.4593056	10.3	1.921
1922	25.48980221	51.45931227	10.4	1.922
1923	25.48979548	51.45931889	10.4	1.923
1924	25.48978874	51.45932552	10.4	1.924
1925	25.48978198	51.4593321	10.5	1.925
1926	25.48977503	51.45933845	10.5	1.926
1927	25.48976808	51.4593448	10.5	1.927
1928	25.48976113	51.45935114	10.6	1.928
1929	25.48975411	51.4593574	10.6	1.929
1930	25.48974702	51.45936355	10.6	1.930
1931	25.48973992	51.45936969	10.7	1.931
1932	25.48973282	51.45937584	10.7	1.932
1933	25.48972562	51.45938183	10.8	1.933
1934	25.48971838	51.45938777	10.8	1.934
1935	25.48971113	51.4593937	10.8	1.935
1936	25.48970388	51.45939963	10.8	1.936
1937	25.48969649	51.45940533	10.9	1.937
1938	25.48968909	51.45941102	10.9	1.938
1939	25.48968169	51.45941672	10.9	1.939
1940	25.48967426	51.45942237	10.9	1.940
1941	25.48966677	51.45942792	10.9	1.941
1942	25.48965928	51.45943347	11.0	1.942
1943	25.48965179	51.45943902	11.0	1.943
1944	25.48964423	51.45944445	11.0	1.944
1945	25.48963661	51.45944979	11.0	1.945
1946	25.48962899	51.45945513	11.0	1.946
1947	25.48962138	51.45946047	11.0	1.947
1948	25.48961371	51.45946572	11.0	1.948
1949	25.48960603	51.45947094	11.0	1.949
1950	25.48959835	51.45947617	11.1	1.950
1951	25.48959067	51.4594814	11.1	1.951
1952	25.48958294	51.45948653	11.1	1.952
1953	25.4895752	51.45949165	11.1	1.953
1954	25.48956747	51.45949678	11.1	1.954
1955	25.48955973	51.4595019	11.1	1.955
1956	25.48955199	51.45950701	11.1	1.956
1957	25.48954424	51.45951213	11.2	1.957
1958	25.4895365	51.45951724	11.2	1.958
1959	25.48952874	51.45952232	11.2	1.959
1960	25.48952095	51.45952735	11.2	1.960
1961	25.48951317	51.45953239	11.2	1.961
1962	25.48950538	51.45953742	11.3	1.962
1963	25.4894976	51.45954245	11.3	1.963
1964	25.4894898	51.45954747	11.3	1.964
1965	25.48948201	51.45955248	11.3	1.965
1966	25.48947421	51.4595575	11.4	1.966
1967	25.48946638	51.45956245	11.4	1.967
1968	25.48945854	51.45956737	11.4	1.968
1969	25.48945069	51.45957229	11.4	1.969
1970	25.48944285	51.45957721	11.5	1.970
1971	25.48943501	51.45958215	11.5	1.971
1972	25.48942718	51.45958709	11.5	1.972
1973	25.48941935	51.45959203	11.4	1.973
1974	25.48941151	51.45959698	11.4	1.974
1975	25.48940365	51.45960186	11.4	1.975
1976	25.48939578	51.45960673	11.4	1.976
1977	25.48938791	51.45961161	11.4	1.977
1978	25.48938004	51.45961649	11.4	1.978
1979	25.48937216	51.45962133	11.4	1.979
1980	25.48936428	51.45962618	11.4	1.980
1981	25.4893564	51.45963103	11.4	1.981
1982	25.48934852	51.45963587	11.3	1.982
1983	25.48934064	51.45964073	11.3	1.983
1984	25.48933276	51.45964559	11.3	1.984
1985	25.48932488	51.45965044	11.3	1.985
1986	25.489317	51.45965529	11.3	1.986
1987	25.48930909	51.45966008	11.3	1.987
1988	25.48930118	51.45966487	11.3	1.988
1989	25.48929327	51.45966965	11.3	1.989
1990	25.48928535	51.45967444	11.3	1.990
1991	25.48927744	51.45967922	11.2	1.991
1992	25.48926952	51.459684	11.2	1.992
1993	25.48926161	51.45968878	11.2	1.993
1994	25.48925369	51.45969356	11.2	1.994
1995	25.48924575	51.45969829	11.2	1.995
1996	25.48923781	51.45970303	11.2	1.996
1997	25.48922987	51.45970776	11.2	1.997
1998	25.48922193	51.45971249	11.2	1.998
1999	25.48921397	51.45971717	11.2	1.999
2000	25.489206	51.45972185	11.1	2.000
2001	25.48919804	51.45972654	11.1	2.001
2002	25.48919007	51.45973121	11.1	2.002
2003	25.48918209	51.45973586	11.1	2.003
2004	25.48917411	51.4597405	11.1	2.004
2005	25.48916613	51.45974515	11.1	2.005
2006	25.48915814	51.45974979	11.0	2.006
2007	25.48915016	51.45975442	11.0	2.007
2008	25.48914217	51.45975905	11.0	2.008
2009	25.48913418	51.45976368	10.9	2.009
2010	25.48912619	51.45976831	10.9	2.010
2011	25.48911818	51.4597729	10.9	2.011
2012	25.48911016	51.45977748	10.8	2.012
2013	25.48910215	51.45978206	10.8	2.013
2014	25.48909414	51.45978664	10.8	2.014
2015	25.48908611	51.45979119	10.7	2.015
2016	25.48907808	51.45979573	10.7	2.016
2017	25.48907005	51.45980027	10.7	2.017
2018	25.48906202	51.45980482	10.7	2.018
2019	25.48905399	51.45980935	10.6	2.019
2020	25.48904595	51.45981389	10.6	2.020
2021	25.48903792	51.45981842	10.6	2.021
2022	25.48902989	51.45982296	10.6	2.022
2023	25.48902183	51.45982744	10.5	2.023
2024	25.48901377	51.45983191	10.5	2.024
2025	25.4890057	51.45983638	10.5	2.025
2026	25.48899763	51.45984084	10.5	2.026
2027	25.48898955	51.45984526	10.5	2.027
2028	25.48898145	51.45984965	10.4	2.028
2029	25.48897335	51.45985404	10.4	2.029
2030	25.48896525	51.45985843	10.4	2.030
2031	25.48895712	51.45986275	10.4	2.031
2032	25.48894897	51.45986704	10.4	2.032
2033	25.48894083	51.45987132	10.3	2.033
2034	25.48893268	51.45987561	10.3	2.034
2035	25.48892451	51.45987983	10.3	2.035
2036	25.48891632	51.45988403	10.3	2.036
2037	25.48890814	51.45988823	10.3	2.037
2038	25.48889996	51.45989243	10.3	2.038
2039	25.48889173	51.45989651	10.3	2.039
2040	25.48888348	51.45990056	10.2	2.040
2041	25.48887524	51.4599046	10.2	2.041
2042	25.48886699	51.45990865	10.2	2.042
2043	25.48885867	51.45991252	10.2	2.043
2044	25.48885035	51.45991637	10.1	2.044
2045	25.48884203	51.45992023	10.1	2.045
2046	25.48883369	51.45992404	10.1	2.046
2047	25.48882528	51.45992765	10.0	2.047
2048	25.48881687	51.45993125	10.0	2.048
2049	25.48880845	51.45993485	10.0	2.049
2050	25.4888	51.45993834	9.9	2.050
2051	25.48879149	51.45994166	9.9	2.051
2052	25.48878298	51.45994497	9.8	2.052
2053	25.48877447	51.45994829	9.8	2.053
2054	25.48876588	51.45995135	9.8	2.054
2055	25.48875726	51.45995429	9.7	2.055
2056	25.48874864	51.45995723	9.7	2.056
2057	25.48874001	51.45996017	9.6	2.057
2058	25.48873128	51.45996269	9.6	2.058
2059	25.48872254	51.45996519	9.6	2.059
2060	25.48871381	51.4599677	9.5	2.060
2061	25.48870505	51.45997009	9.5	2.061
2062	25.48869623	51.45997222	9.4	2.062
2063	25.48868741	51.45997436	9.4	2.063
2064	25.4886786	51.45997649	9.3	2.064
2065	25.48866972	51.4599783	9.3	2.065
2066	25.48866082	51.45997993	9.2	2.066
2067	25.48865191	51.45998156	9.2	2.067
2068	25.48864301	51.45998316	9.1	2.068
2069	25.48863402	51.45998413	9.1	2.069
2070	25.48862504	51.4599851	9.0	2.070
2071	25.48861606	51.45998608	8.9	2.071
2072	25.48860706	51.45998685	8.9	2.072
2073	25.48859805	51.45998743	8.9	2.073
2074	25.48858903	51.459988	8.8	2.074
2075	25.48858002	51.45998858	8.8	2.075
2076	25.488571	51.45998873	8.8	2.076
2077	25.48856197	51.45998888	8.8	2.077
2078	25.48855294	51.45998903	8.7	2.078
2079	25.48854393	51.4599888	8.7	2.079
2080	25.48853492	51.45998815	8.7	2.080
2081	25.48852591	51.45998749	8.6	2.081
2082	25.48851691	51.45998684	8.6	2.082
2083	25.48850793	51.45998583	8.5	2.083
2084	25.48849895	51.45998482	8.5	2.084
2085	25.48848997	51.45998381	8.5	2.085
2086	25.48848102	51.45998248	8.4	2.086
2087	25.48847212	51.45998081	8.4	2.087
2088	25.48846322	51.45997915	8.4	2.088
2089	25.48845433	51.45997746	8.3	2.089
2090	25.48844554	51.4599752	8.3	2.090
2091	25.48843675	51.45997295	8.2	2.091
2092	25.48842796	51.45997069	8.2	2.092
2093	25.48841923	51.45996815	8.2	2.093
2094	25.48841055	51.45996543	8.1	2.094
2095	25.48840187	51.45996271	8.1	2.095
2096	25.48839321	51.45995989	8.0	2.096
2097	25.48838467	51.45995668	8.0	2.097
2098	25.48837612	51.45995347	8.0	2.098
2099	25.48836758	51.45995027	7.9	2.099
2100	25.48835912	51.4599468	7.9	2.100
2101	25.48835068	51.45994326	7.8	2.101
2102	25.48834224	51.45993972	7.8	2.102
2103	25.48833387	51.45993603	7.8	2.103
2104	25.4883256	51.45993204	7.8	2.104
2105	25.48831733	51.45992804	7.8	2.105
2106	25.48830907	51.45992405	7.8	2.106
2107	25.48830098	51.45991963	7.7	2.107
2108	25.48829291	51.45991517	7.7	2.108
2109	25.48828484	51.45991072	7.7	2.109
2110	25.48827684	51.45990612	7.7	2.110
2111	25.48826891	51.45990136	7.7	2.111
2112	25.48826098	51.4598966	7.7	2.112
2113	25.48825306	51.45989183	7.7	2.113
2114	25.48824525	51.45988686	7.7	2.114
2115	25.48823743	51.45988188	7.7	2.115
2116	25.48822961	51.45987691	7.7	2.116
2117	25.48822185	51.45987184	7.7	2.117
2118	25.48821412	51.4598667	7.7	2.118
2119	25.48820639	51.45986156	7.7	2.119
2120	25.48819867	51.45985641	7.7	2.120
2121	25.48819099	51.45985118	7.7	2.121
2122	25.48818331	51.45984595	7.7	2.122
2123	25.48817563	51.45984073	7.8	2.123
2124	25.48816797	51.45983546	7.8	2.124
2125	25.48816032	51.45983018	7.8	2.125
2126	25.48815268	51.45982489	7.8	2.126
2127	25.48814504	51.4598196	7.8	2.127
2128	25.48813745	51.45981421	7.8	2.128
2129	25.48812986	51.45980883	7.8	2.129
2130	25.48812227	51.45980344	7.8	2.130
2131	25.48811469	51.45979804	7.8	2.131
2132	25.48810711	51.45979264	7.9	2.132
2133	25.48809953	51.45978724	7.9	2.133
2134	25.48809195	51.45978184	7.9	2.134
2135	25.4880844	51.45977639	7.9	2.135
2136	25.48807685	51.45977094	7.9	2.136
2137	25.4880693	51.45976549	8.0	2.137
2138	25.48806175	51.45976003	8.0	2.138
2139	25.48805421	51.45975457	8.0	2.139
2140	25.48804666	51.45974911	8.1	2.140
2141	25.48803912	51.45974365	8.1	2.141
2142	25.4880316	51.45973815	8.2	2.142
2143	25.48802408	51.45973264	8.2	2.143
2144	25.48801657	51.45972713	8.3	2.144
2145	25.48800905	51.45972163	8.3	2.145
2146	25.48800151	51.45971615	8.4	2.146
2147	25.48799397	51.45971068	8.5	2.147
2148	25.48798644	51.4597052	8.6	2.148
2149	25.48797893	51.45969968	8.7	2.149
2150	25.48797144	51.45969413	8.8	2.150
2151	25.48796395	51.45968858	8.9	2.151
2152	25.48795646	51.45968303	9.0	2.152
2153	25.48794896	51.4596775	9.1	2.153
2154	25.48794146	51.45967196	9.2	2.154
2155	25.48793396	51.45966642	9.3	2.155
2156	25.48792646	51.45966089	9.4	2.156
2157	25.48791896	51.45965535	9.5	2.157
2158	25.48791147	51.45964981	9.6	2.158
2159	25.48790397	51.45964427	9.7	2.159
2160	25.48789646	51.45963876	9.7	2.160
2161	25.48788893	51.45963326	9.8	2.161
2162	25.48788141	51.45962777	9.9	2.162
2163	25.48787388	51.45962228	10.0	2.163
2164	25.48786637	51.45961676	10.1	2.164
2165	25.48785886	51.45961125	10.2	2.165
2166	25.48785135	51.45960573	10.3	2.166
2167	25.48784383	51.45960022	10.4	2.167
2168	25.4878363	51.45959473	10.5	2.168
2169	25.48782878	51.45958924	10.6	2.169
2170	25.48782125	51.45958375	10.7	2.170
2171	25.48781372	51.45957827	10.8	2.171
2172	25.48780618	51.4595728	10.9	2.172
2173	25.48779864	51.45956733	11.0	2.173
2174	25.4877911	51.45956186	11.1	2.174
2175	25.48778355	51.45955641	11.1	2.175
2176	25.48777599	51.45955098	11.2	2.176
2177	25.48776843	51.45954554	11.3	2.177
2178	25.48776087	51.4595401	11.4	2.178
2179	25.48775331	51.45953468	11.4	2.179
2180	25.48774574	51.45952926	11.5	2.180
2181	25.48773817	51.45952384	11.6	2.181
2182	25.4877306	51.45951841	11.6	2.182
2183	25.48772302	51.45951301	11.7	2.183
2184	25.48771544	51.45950762	11.8	2.184
2185	25.48770786	51.45950222	11.8	2.185
2186	25.48770028	51.45949682	11.9	2.186
2187	25.48769269	51.45949143	12.0	2.187
2188	25.48768511	51.45948603	12.0	2.188
2189	25.48767753	51.45948064	12.1	2.189
2190	25.48766994	51.45947524	12.2	2.190
2191	25.48766236	51.45946985	12.2	2.191
2192	25.48765477	51.45946446	12.3	2.192
2193	25.48764719	51.45945907	12.4	2.193
2194	25.4876396	51.45945368	12.4	2.194
2195	25.48763199	51.45944832	12.5	2.195
2196	25.48762439	51.45944296	12.5	2.196
2197	25.48761679	51.4594376	12.6	2.197
2198	25.48760918	51.45943226	12.7	2.198
2199	25.48760154	51.45942694	12.7	2.199
2200	25.48759391	51.45942163	12.7	2.200
2201	25.48758628	51.45941632	12.8	2.201
2202	25.48757865	51.45941101	12.8	2.202
2203	25.48757102	51.45940569	12.9	2.203
2204	25.48756339	51.45940038	12.9	2.204
2205	25.48755576	51.45939507	13.0	2.205
2206	25.48754814	51.45938974	13.0	2.206
2207	25.48754054	51.45938437	13.1	2.207
2208	25.48753293	51.45937901	13.1	2.208
2209	25.48752533	51.45937365	13.2	2.209
2210	25.48751773	51.45936829	13.2	2.210
2211	25.48751012	51.45936294	13.2	2.211
2212	25.48750251	51.45935759	13.3	2.212
2213	25.4874949	51.45935224	13.3	2.213
2214	25.48748729	51.45934688	13.4	2.214
2215	25.4874797	51.45934151	13.4	2.215
2216	25.4874721	51.45933613	13.4	2.216
2217	25.48746451	51.45933076	13.5	2.217
2218	25.48745691	51.45932539	13.5	2.218
2219	25.4874493	51.45932004	13.5	2.219
2220	25.48744169	51.4593147	13.6	2.220
2221	25.48743407	51.45930935	13.6	2.221
2222	25.48742647	51.45930399	13.6	2.222
2223	25.4874189	51.45929856	13.7	2.223
2224	25.48741134	51.45929314	13.7	2.224
2225	25.48740377	51.45928771	13.8	2.225
2226	25.48739621	51.45928229	13.8	2.226
2227	25.48738865	51.45927686	13.8	2.227
2228	25.48738108	51.45927143	13.9	2.228
2229	25.48737352	51.459266	13.9	2.229
2230	25.48736596	51.45926056	14.0	2.230
2231	25.48735844	51.45925507	14.0	2.231
2232	25.48735091	51.45924958	14.1	2.232
2233	25.48734338	51.45924409	14.1	2.233
2234	25.48733587	51.45923857	14.2	2.234
2235	25.48732841	51.45923298	14.2	2.235
2236	25.48732095	51.45922738	14.3	2.236
2237	25.48731348	51.45922179	14.3	2.237
2238	25.48730603	51.45921618	14.4	2.238
2239	25.4872986	51.45921053	14.5	2.239
2240	25.48729116	51.45920489	14.5	2.240
2241	25.48728373	51.45919925	14.6	2.241
2242	25.48727633	51.45919355	14.6	2.242
2243	25.48726896	51.45918781	14.7	2.243
2244	25.48726159	51.45918207	14.8	2.244
2245	25.48725422	51.45917632	14.8	2.245
2246	25.48724693	51.45917046	14.9	2.246
2247	25.48723967	51.45916454	14.9	2.247
2248	25.48723242	51.45915863	14.9	2.248
2249	25.48722516	51.45915271	15.0	2.249
2250	25.48721803	51.45914662	15.0	2.250
2251	25.48721089	51.45914052	15.0	2.251
2252	25.48720376	51.45913443	15.1	2.252
2253	25.4871967	51.45912824	15.1	2.253
2254	25.48718974	51.4591219	15.1	2.254
2255	25.48718278	51.45911557	15.1	2.255
2256	25.48717582	51.45910923	15.1	2.256
2257	25.487169	51.45910272	15.1	2.257
2258	25.48716221	51.45909617	15.2	2.258
2259	25.48715541	51.45908962	15.2	2.259
2260	25.48714867	51.45908301	15.2	2.260
2261	25.48714205	51.45907624	15.2	2.261
2262	25.48713544	51.45906948	15.2	2.262
2263	25.48712882	51.45906272	15.2	2.263
2264	25.48712241	51.45905572	15.2	2.264
2265	25.48711602	51.45904869	15.2	2.265
2266	25.48710964	51.45904166	15.2	2.266
2267	25.4871034	51.45903447	15.2	2.267
2268	25.4870973	51.45902714	15.2	2.268
2269	25.4870912	51.45901981	15.2	2.269
2270	25.48708513	51.45901245	15.2	2.270
2271	25.48707922	51.45900493	15.2	2.271
2272	25.48707331	51.45899741	15.2	2.272
2273	25.48706741	51.45898989	15.2	2.273
2274	25.48706185	51.45898205	15.2	2.274
2275	25.48705637	51.45897415	15.2	2.275
2276	25.48705088	51.45896625	15.2	2.276
2277	25.48704557	51.45895822	15.2	2.277
2278	25.48704041	51.45895006	15.1	2.278
2279	25.48703525	51.4589419	15.1	2.279
2280	25.48703021	51.45893365	15.1	2.280
2281	25.48702548	51.45892518	15.1	2.281
2282	25.48702074	51.45891671	15.1	2.282
2283	25.48701603	51.45890823	15.1	2.283
2284	25.48701181	51.45889944	15.0	2.284
2285	25.48700759	51.45889065	15.0	2.285
2286	25.48700337	51.45888186	15.0	2.286
2287	25.48699953	51.45887286	14.9	2.287
2288	25.48699576	51.45886382	14.9	2.288
2289	25.48699199	51.45885478	14.9	2.289
2290	25.4869886	51.45884557	14.8	2.290
2291	25.48698539	51.45883628	14.8	2.291
2292	25.48698218	51.45882698	14.8	2.292
2293	25.4869792	51.4588176	14.7	2.293
2294	25.48697645	51.45880812	14.7	2.294
2295	25.4869737	51.45879865	14.7	2.295
2296	25.48697112	51.45878912	14.6	2.296
2297	25.48696883	51.4587795	14.6	2.297
2298	25.48696654	51.45876988	14.6	2.298
2299	25.48696437	51.45876023	14.5	2.299
2300	25.48696265	51.45875047	14.5	2.300
2301	25.48696093	51.45874071	14.5	2.301
2302	25.48695925	51.45873094	14.4	2.302
2303	25.4869581	51.45872107	14.4	2.303
2304	25.48695694	51.45871121	14.4	2.304
2305	25.48695579	51.45870134	14.3	2.305
2306	25.48695502	51.45869144	14.3	2.306
2307	25.48695427	51.45868153	14.3	2.307
2308	25.48695353	51.45867161	14.2	2.308
2309	25.48695321	51.45866168	14.2	2.309
2310	25.486953	51.45865173	14.1	2.310
2311	25.48695279	51.45864179	14.1	2.311
2312	25.48695278	51.45863185	14.1	2.312
2313	25.48695289	51.4586219	14.0	2.313
2314	25.486953	51.45861196	14.0	2.314
2315	25.48695335	51.45860202	14.0	2.315
2316	25.48695393	51.4585921	13.9	2.316
2317	25.48695452	51.45858217	13.9	2.317
2318	25.48695519	51.45857226	13.9	2.318
2319	25.48695603	51.45856236	13.8	2.319
2320	25.48695687	51.45855245	13.8	2.320
2321	25.48695777	51.45854256	13.8	2.321
2322	25.48695902	51.45853271	13.7	2.322
2323	25.48696026	51.45852286	13.7	2.323
2324	25.48696151	51.45851301	13.7	2.324
2325	25.48696287	51.45850318	13.6	2.325
2326	25.48696424	51.45849335	13.6	2.326
2327	25.48696562	51.45848352	13.6	2.327
2328	25.48696711	51.45847371	13.5	2.328
2329	25.48696865	51.45846391	13.5	2.329
2330	25.4869702	51.45845411	13.5	2.330
2331	25.48697175	51.45844431	13.5	2.331
2332	25.48697331	51.45843452	13.4	2.332
2333	25.48697487	51.45842472	13.4	2.333
2334	25.48697644	51.45841493	13.4	2.334
2335	25.48697812	51.45840516	13.3	2.335
2336	25.48697981	51.45839539	13.3	2.336
2337	25.48698149	51.45838562	13.3	2.337
2338	25.48698321	51.45837585	13.3	2.338
2339	25.48698494	51.45836609	13.2	2.339
2340	25.48698667	51.45835633	13.2	2.340
2341	25.48698841	51.45834657	13.2	2.341
2342	25.48699016	51.45833681	13.2	2.342
2343	25.48699191	51.45832706	13.2	2.343
2344	25.48699366	51.4583173	13.2	2.344
2345	25.48699549	51.45830756	13.2	2.345
2346	25.48699732	51.45829782	13.2	2.346
2347	25.48699915	51.45828809	13.2	2.347
2348	25.487001	51.45827835	13.2	2.348
2349	25.48700288	51.45826862	13.3	2.349
2350	25.48700475	51.45825889	13.3	2.350
2351	25.48700662	51.45824916	13.3	2.351
2352	25.48700851	51.45823944	13.3	2.352
2353	25.4870104	51.45822971	13.3	2.353
2354	25.48701229	51.45821999	13.3	2.354
2355	25.48701419	51.45821027	13.4	2.355
2356	25.48701612	51.45820055	13.4	2.356
2357	25.48701805	51.45819083	13.4	2.357
2358	25.48701998	51.45818112	13.4	2.358
2359	25.48702192	51.45817141	13.4	2.359
2360	25.48702388	51.4581617	13.5	2.360
2361	25.48702584	51.45815199	13.5	2.361
2362	25.4870278	51.45814228	13.5	2.362
2363	25.48702974	51.45813257	13.5	2.363
2364	25.48703167	51.45812285	13.6	2.364
2365	25.48703361	51.45811314	13.6	2.365
2366	25.48703555	51.45810343	13.6	2.366
2367	25.48703755	51.45809373	13.6	2.367
2368	25.48703955	51.45808403	13.7	2.368
2369	25.48704154	51.45807433	13.7	2.369
2370	25.48704353	51.45806463	13.7	2.370
2371	25.48704549	51.45805492	13.7	2.371
2372	25.48704746	51.45804521	13.8	2.372
2373	25.48704942	51.45803551	13.8	2.373
2374	25.4870514	51.4580258	13.8	2.374
2375	25.48705341	51.45801611	13.9	2.375
2376	25.48705541	51.45800641	13.9	2.376
2377	25.48705741	51.45799671	13.9	2.377
2378	25.48705941	51.45798701	14.0	2.378
2379	25.4870614	51.45797731	14.0	2.379
2380	25.48706339	51.45796761	14.0	2.380
2381	25.48706537	51.45795791	14.1	2.381
2382	25.48706737	51.45794821	14.1	2.382
2383	25.48706937	51.45793851	14.1	2.383
2384	25.48707137	51.45792881	14.2	2.384
2385	25.48707337	51.45791911	14.2	2.385
2386	25.48707536	51.45790941	14.2	2.386
2387	25.48707734	51.45789971	14.2	2.387
2388	25.48707931	51.45789001	14.3	2.388
2389	25.48708129	51.4578803	14.3	2.389
2390	25.48708328	51.4578706	14.3	2.390
2391	25.48708526	51.4578609	14.4	2.391
2392	25.48708725	51.4578512	14.4	2.392
2393	25.48708924	51.4578415	14.4	2.393
2394	25.48709122	51.45783179	14.4	2.394
2395	25.48709318	51.45782209	14.5	2.395
2396	25.48709515	51.45781238	14.5	2.396
2397	25.48709712	51.45780267	14.5	2.397
2398	25.48709911	51.45779297	14.5	2.398
2399	25.48710112	51.45778328	14.5	2.399
2400	25.48710313	51.45777358	14.6	2.400
2401	25.48710514	51.45776389	14.6	2.401
2402	25.48710715	51.45775419	14.6	2.402
2403	25.48710913	51.45774449	14.6	2.403
2404	25.48711112	51.45773479	14.6	2.404
2405	25.48711311	51.45772508	14.6	2.405
2406	25.48711509	51.45771538	14.6	2.406
2407	25.48711707	51.45770568	14.6	2.407
2408	25.48711906	51.45769598	14.6	2.408
2409	25.48712104	51.45768627	14.5	2.409
2410	25.48712302	51.45767657	14.5	2.410
2411	25.487125	51.45766687	14.5	2.411
2412	25.48712698	51.45765716	14.5	2.412
2413	25.48712896	51.45764746	14.5	2.413
2414	25.48713094	51.45763776	14.5	2.414
2415	25.48713289	51.45762805	14.5	2.415
2416	25.48713485	51.45761834	14.5	2.416
2417	25.4871368	51.45760863	14.5	2.417
2418	25.48713875	51.45759892	14.4	2.418
2419	25.48714068	51.4575892	14.4	2.419
2420	25.4871426	51.45757948	14.4	2.420
2421	25.48714452	51.45756977	14.4	2.421
2422	25.48714644	51.45756005	14.4	2.422
2423	25.48714834	51.45755033	14.4	2.423
2424	25.48715023	51.4575406	14.3	2.424
2425	25.48715212	51.45753088	14.3	2.425
2426	25.48715401	51.45752115	14.3	2.426
2427	25.48715591	51.45751143	14.3	2.427
2428	25.4871578	51.4575017	14.3	2.428
2429	25.4871597	51.45749198	14.2	2.429
2430	25.4871616	51.45748226	14.2	2.430
2431	25.48716349	51.45747253	14.2	2.431
2432	25.48716534	51.4574628	14.2	2.432
2433	25.48716719	51.45745306	14.2	2.433
2434	25.48716904	51.45744333	14.2	2.434
2435	25.48717088	51.45743359	14.2	2.435
2436	25.48717273	51.45742386	14.2	2.436
2437	25.48717458	51.45741412	14.2	2.437
2438	25.48717642	51.45740439	14.2	2.438
2439	25.48717827	51.45739465	14.2	2.439
2440	25.4871801	51.45738491	14.2	2.440
2441	25.4871819	51.45737517	14.1	2.441
2442	25.48718371	51.45736543	14.1	2.442
2443	25.48718552	51.45735568	14.1	2.443
2444	25.48718732	51.45734594	14.1	2.444
2445	25.48718909	51.45733618	14.1	2.445
2446	25.48719087	51.45732643	14.1	2.446
2447	25.48719264	51.45731668	14.1	2.447
2448	25.48719441	51.45730693	14.1	2.448
2449	25.48719617	51.45729717	14.1	2.449
2450	25.48719793	51.45728742	14.1	2.450
2451	25.48719969	51.45727766	14.1	2.451
2452	25.48720145	51.45726791	14.1	2.452
2453	25.48720321	51.45725816	14.1	2.453
2454	25.48720499	51.4572484	14.1	2.454
2455	25.48720676	51.45723865	14.1	2.455
2456	25.48720853	51.4572289	14.0	2.456
2457	25.48721031	51.45721915	14.0	2.457
2458	25.48721209	51.4572094	14.0	2.458
2459	25.48721387	51.45719965	14.0	2.459
2460	25.48721565	51.4571899	13.9	2.460
2461	25.48721743	51.45718015	13.9	2.461
2462	25.48721921	51.4571704	13.8	2.462
2463	25.48722099	51.45716065	13.8	2.463
2464	25.48722277	51.4571509	13.7	2.464
2465	25.48722455	51.45714115	13.7	2.465
2466	25.48722634	51.4571314	13.7	2.466
2467	25.48722817	51.45712166	13.6	2.467
2468	25.48722999	51.45711192	13.6	2.468
2469	25.48723182	51.45710218	13.5	2.469
